z_0,z_1,z_2,z_3,label
10.640518,4.353533,4.2718554,81.92639,3
36.79911,-8.32784,-19.296227,61.225918,3
64.45855,14.532426,-43.03353,41.469315,3
70.534225,13.286791,-57.1854,26.405865,3
44.297043,36.331005,-0.580581,63.711987,3
54.61123,-48.514084,-15.578023,46.042473,3
9.120164,10.454904,-23.829655,35.250587,3
42.451805,-29.653307,-16.491652,45.119156,3
52.603474,34.063793,-9.998952,64.32733,3
59.62607,28.764326,-18.89173,60.25792,3
23.056772,54.164745,11.388005,43.856304,3
4.0630975,13.469204,-26.513773,31.036703,3
6.768943,12.088403,-25.411821,34.52399,3
-23.305164,67.604034,-21.9038,39.031483,3
39.99818,39.904102,1.3841171,61.040573,3
27.305328,-40.939575,-72.75023,6.1871543,3
22.965324,-39.111576,-70.66398,14.867027,3
45.890514,37.467636,-2.9298217,61.974884,3
50.958992,34.13802,-8.790925,62.91018,3
17.854517,-39.809982,-58.2546,31.687176,3
47.340416,31.905127,3.6966379,2.7310026,3
73.08423,43.09759,-52.160557,-6.6215715,3
48.84667,-3.311784,-26.684673,57.20613,3
61.23391,53.97585,-39.0398,26.082937,3
17.027847,-46.911568,-68.80129,16.337202,3
-7.8195004,77.03222,-50.833744,16.646881,3
64.783134,5.6963067,-35.17205,31.795004,3
48.18601,5.932177,-51.402508,97.652916,3
47.45589,-0.6322763,-41.75624,82.101685,3
56.046295,0.9321879,-44.992058,44.739975,3
74.48476,17.19626,-48.23451,22.25478,3
39.688953,15.383713,1.5578473,72.8772,3
64.854385,12.755862,-42.696674,46.248543,3
33.45749,6.888125,2.0082335,73.0605,3
62.392982,25.989983,-26.567917,53.49374,3
57.50658,6.7435837,-34.479733,51.220596,3
22.362944,-29.496113,-47.473476,48.680107,3
35.4978,-11.665043,-39.610096,48.44892,3
21.409945,-17.133493,2.8654895,78.34444,3
43.23914,-11.017059,-9.5601015,2.108752,3
21.993395,-17.583065,-25.071184,26.731165,3
29.302317,-23.645329,-49.986942,43.655487,3
2.7928433,8.158501,-18.7388,58.57039,3
36.556484,-11.35921,-36.54432,50.80915,3
70.39154,40.50357,-50.10369,18.550444,3
51.6317,50.889038,-19.81443,46.286243,3
5.6230836,3.4777906,-23.747252,55.923817,3
23.620707,-32.749268,-65.29465,25.93169,3
19.18201,-59.512035,-49.375122,21.973692,3
23.434137,-36.61447,-68.336,21.336693,3
22.954205,-37.258713,-69.327934,19.088053,3
21.968674,-43.18636,-72.51987,9.840017,3
19.113672,-43.327156,-65.29894,20.55748,3
26.483257,-28.693615,-58.498505,37.10707,3
17.091553,-54.74771,-52.619812,24.542639,3
29.462038,-40.565727,-72.40825,3.7374752,3
23.68296,-34.06204,-66.40539,24.132387,3
28.117247,-26.78511,-53.542744,40.86006,3
6.171893,-29.858238,-23.752129,51.112213,3
72.55483,40.54212,-46.175232,9.485976,3
18.307137,-24.499922,-5.333235,75.3804,3
36.025097,-11.369298,-37.743736,49.91814,3
38.571346,-10.226381,-32.047348,55.276943,3
6.8956003,0.039938774,-27.514864,51.762283,3
58.686707,42.883305,-29.693533,42.21913,3
68.640915,29.052586,-44.56548,34.701923,3
4.7162266,15.558272,-12.279111,63.576565,3
30.77412,1.9297001,-0.45106304,73.55338,3
63.650078,22.593302,-30.651834,51.156914,3
58.963474,12.386062,-26.823784,54.04348,3
43.136536,21.04465,-1.7926879,71.640915,3
65.65586,26.67554,-35.47192,47.334934,3
24.072329,-16.707159,-26.334457,58.137352,3
15.69512,-51.61625,-68.39281,-1.2390966,3
1.9146054,62.253036,-39.252403,15.132093,3
45.848175,-6.3353896,-27.355722,59.924477,3
66.24587,22.455637,-40.666664,40.476574,3
79.01155,11.803495,-51.562283,-3.9293873,3
21.056812,-33.86707,-51.0098,43.137527,3
42.41752,31.858246,3.1830285,-2.3602662,3
55.79114,-0.23475745,-46.940628,40.93018,3
45.85719,-5.405251,-35.212307,69.96009,3
34.920517,13.404085,-50.69865,87.40167,3
67.41815,13.269614,-46.816402,41.559082,3
61.370235,1.0200166,-42.515007,36.164818,3
49.201107,35.4491,-6.7051215,62.496773,3
16.305788,-42.407494,-67.61359,18.516434,3
28.458517,-43.3982,-72.45383,-0.20913975,3
36.66507,40.74176,3.575757,59.67759,3
58.065765,26.34383,-17.579226,59.64155,3
50.141094,35.561043,-8.200601,65.70887,3
20.64692,-13.483217,-35.0947,47.40049,3
52.435097,-62.78706,-5.318419,42.226715,3
14.038328,9.080299,-20.419079,36.084446,3
46.480545,36.889732,-2.7880192,63.490967,3
-44.216682,79.60447,-52.653576,40.66911,3
53.35486,35.27062,-10.306469,63.18292,3
8.065422,11.098255,-24.548141,35.349052,3
1.2625467,17.178507,-31.297487,31.888432,3
-28.977678,83.65888,-30.359522,-5.9626136,3
34.28495,-8.148943,-17.890562,63.37302,3
42.261787,48.433838,-3.7118282,52.44721,3
37.758316,-10.4477625,-26.22502,57.07986,3
7.233086,49.543224,-85.45207,-9.666251,3
69.05903,1.4899598,-64.98099,17.75168,3
64.103584,21.47268,-35.63122,46.532387,3
17.161306,5.8345156,-35.977863,12.972625,3
-35.703022,92.82304,-84.50122,-1.9315159,3
-33.377205,93.00326,-89.409744,-0.5711487,3
-1.4506522,82.59165,-32.375225,-12.301849,3
6.9794674,42.39774,13.630362,55.926083,3
27.826233,-36.348186,-65.45655,21.606941,3
6.0389414,-22.46241,-26.359081,68.50107,3
8.442311,-36.98145,-41.585514,47.015526,3
32.569252,-38.169853,-68.84434,7.2761135,3
23.361599,-4.6463947,-8.924324,73.06887,3
8.758721,-38.74472,-42.791798,43.78364,3
24.721848,-3.7232902,-8.069154,72.80206,3
35.591652,-36.625385,-68.56023,7.417174,3
26.987911,-35.881046,-65.58927,21.499033,3
7.0702176,-27.118484,-32.147816,62.731846,3
7.5318503,82.193306,-25.270502,-11.920072,3
11.8539295,30.343534,9.230659,71.31784,3
17.763517,9.665587,-37.26414,16.190067,3
-31.725676,94.27135,-86.21496,-4.12269,3
-35.59086,92.10761,-74.0459,-5.881569,3
64.71001,19.981512,-37.740307,45.527233,3
68.39191,-0.26997176,-66.392494,15.68932,3
44.60064,46.450565,-5.5540204,53.18631,3
16.640047,40.038452,-75.483025,-13.733753,3
37.887726,-10.219849,-25.48146,57.73355,3
34.018326,-7.560482,-16.208624,64.18118,3
0.4884153,18.327478,-32.555546,32.057785,3
-2.6089501,82.89654,-9.321888,-4.1189075,3
53.45029,32.42826,-10.299417,63.66899,3
-47.294292,78.88506,-56.392662,34.095837,3
7.611875,11.399881,-24.830769,35.431835,3
13.506952,9.351636,-20.928017,35.9992,3
44.73928,-68.14262,0.47156766,40.68456,3
45.94088,37.069096,-2.1757944,63.2194,3
49.394947,35.460293,-7.5426598,64.664635,3
26.2684,-15.422282,-30.700205,46.256645,3
58.459064,25.52405,-18.790361,59.09028,3
28.448635,-42.408447,-72.90599,2.0165632,3
37.870617,40.361675,3.5976334,59.423042,3
50.10052,34.968506,-7.741597,62.749447,3
12.472701,-44.286167,-66.04667,17.416733,3
40.76273,10.982918,-52.905354,94.75023,3
60.998688,0.8249517,-43.786873,36.937572,3
67.47814,14.321492,-46.099426,42.288635,3
55.183537,-1.5681477,-47.783733,42.040047,3
45.22896,-6.8937707,-32.59025,66.46734,3
78.76984,18.066763,-51.326237,-4.7686553,3
34.48742,33.44586,-0.6040205,-3.638742,3
20.159502,-35.16047,-51.860092,41.035378,3
0.74530756,65.025375,-41.95177,15.640513,3
23.701395,-46.047504,-70.86481,1.3736897,3
64.77516,21.386694,-38.88152,43.12273,3
45.853374,-6.3367114,-27.2311,59.589344,3
24.14591,-15.6295595,-24.14898,59.19387,3
65.90624,25.149532,-36.400154,46.987545,3
43.816566,22.313673,-2.9558632,71.38765,3
58.890297,11.560056,-27.542694,53.78012,3
63.99296,24.71612,-30.691643,50.948124,3
31.508091,3.1101644,0.2465768,73.5839,3
67.60835,33.950108,-42.455055,36.64747,3
2.6024992,11.560763,-15.190329,59.460995,3
7.2088604,-0.7641541,-28.769186,50.35626,3
38.392097,-10.191257,-32.58665,54.92022,3
57.1205,45.194427,-27.116674,43.617455,3
16.888578,-26.136593,-7.6528983,73.731155,3
70.8181,42.90126,-48.43131,15.840696,3
35.71612,-11.465551,-38.475,49.55518,3
27.943123,-27.39671,-54.425953,40.218967,3
5.6141047,-28.430014,-24.144228,45.014065,3
24.174288,-33.286156,-65.73486,25.005093,3
25.184814,-43.85291,-72.40233,2.484713,3
19.470308,-53.713985,-51.912075,26.342659,3
26.87204,-28.059782,-57.984764,37.640556,3
18.6208,-45.820606,-62.233303,20.924944,3
14.831812,-55.546314,-53.34001,22.957586,3
22.653463,38.84729,23.214123,11.948755,3
21.721586,-38.987,-65.13179,21.653072,3
23.605425,-34.838432,-67.203094,23.049814,3
30.929535,-39.194286,-73.04266,3.901253,3
35.4591,-11.616726,-39.367344,48.92183,3
19.449747,-22.564047,-2.989348,76.67505,3
53.289257,-19.49655,-67.93703,0.12978832,3
8.382144,-30.571844,-20.72487,60.27632,3
26.790558,-28.444937,-56.285976,38.443798,3
9.817097,-9.614828,-44.61741,38.570686,3
4.650211,18.760565,-10.54401,65.291534,3
64.275345,37.256516,-38.026714,39.291977,3
37.578793,-54.505775,-50.072838,24.936039,3
53.52439,49.19164,-21.978344,45.21189,3
6.5596495,0.9307606,-26.703947,52.867264,3
42.37414,19.801394,-0.5185793,71.86877,3
65.13551,16.726946,-39.054485,46.680122,3
30.156565,1.0451915,-1.3129297,73.68769,3
64.59288,23.258749,-32.745216,50.28625,3
21.606539,-32.422348,-49.80568,45.209656,3
21.303022,40.363235,-13.152987,0.56839865,3
62.84643,30.340525,-27.528519,25.353865,3
78.42986,6.7899694,-52.080364,-3.0465176,3
66.73536,26.834743,-39.785934,36.93205,3
13.078907,-51.764603,-68.82187,3.6653512,3
-4.246025,73.3911,-48.180332,16.102026,3
61.732227,0.9893163,-40.798412,35.131187,3
48.096867,6.7369223,-52.37798,99.91063,3
43.98737,-8.294966,-28.32318,60.633694,3
51.638695,-27.771914,-61.28125,0.8315544,3
59.816113,4.4539676,-45.03918,41.0916,3
36.501293,40.468018,5.1807013,58.65872,3
-67.60633,71.20419,-34.99966,2.191085,3
34.376835,-40.3129,-71.33681,-0.8704023,3
18.548609,-41.17246,-69.36752,17.049492,3
48.431423,36.22129,-5.9127436,62.52645,3
45.668037,35.03354,-0.890097,63.59134,3
54.615654,-62.409134,-10.981941,44.149914,3
18.273584,-10.271291,-34.84936,48.710247,3
34.98901,-28.04957,-65.76413,23.257647,3
48.283367,36.334126,-6.5709734,64.918045,3
-39.25532,82.621925,-40.612816,-1.6848702,3
6.2015853,-39.298855,-39.010754,44.229774,3
-0.66989744,20.9536,-35.50479,32.911526,3
7.0606484,11.825693,-25.194204,34.785355,3
-40.146767,79.29867,-47.266373,45.166603,3
37.87917,-9.72284,-24.247011,58.48228,3
33.545372,-6.6604915,-14.581129,65.31359,3
63.915066,23.113758,-34.28066,46.981594,3
69.76352,3.613056,-64.0802,19.4012,3
23.672623,-52.859005,-49.22074,24.828897,3
14.870979,20.022455,5.1301785,74.737854,3
-5.9352016,81.94567,-39.715984,-11.736856,3
-34.600346,92.84368,-86.94804,-1.0158241,3
16.394058,14.695899,-41.113796,19.70016,3
27.693083,-40.580444,-70.68203,6.61727,3
6.9097056,-42.067837,-46.85523,39.04917,3
57.674843,23.363914,-40.605762,-18.120403,3
7.8546567,-31.555021,-36.314114,56.860718,3
28.066063,-36.342743,-64.63786,22.4471,3
7.4602537,-29.22902,-34.228504,59.849777,3
61.65745,10.638153,-41.08498,-15.013764,3
28.26542,-36.831978,-64.66626,22.006886,3
24.539955,-40.859707,-72.222916,10.796961,3
8.092233,-40.28155,-44.733025,41.272217,3
3.264464,73.85409,-80.10835,-5.4861875,3
16.771267,11.666523,-39.38373,17.821838,3
13.445403,25.474468,5.3229766,75.41003,3
24.006794,-53.12004,-48.257225,25.331112,3
-11.936014,85.50184,-45.389965,-11.090831,3
70.25281,5.836952,-62.612564,20.855331,3
63.574398,24.831944,-32.261147,47.897133,3
33.400078,-7.457955,-15.780463,64.94242,3
37.81139,-9.985213,-24.765385,57.933956,3
7.2197585,11.699672,-25.05248,35.270397,3
-34.010548,75.60194,-37.8551,46.148907,3
-43.7437,82.25315,-45.07246,0.9974551,3
0.029285604,19.526861,-33.967102,32.477104,3
5.9690585,-38.621353,-34.953217,48.64041,3
17.548927,-9.4634075,-34.263557,49.470272,3
48.8939,35.755283,-7.123815,65.014336,3
34.07857,-28.23801,-65.57102,23.73977,3
44.82585,37.700012,-0.91661876,62.776844,3
57.18649,-56.03821,-13.612941,46.206795,3
21.936274,-38.28352,-69.17311,17.508204,3
47.6254,36.63079,-4.937146,62.533768,3
36.088047,40.854877,5.9884644,58.08281,3
38.560387,-37.30376,-70.12287,0.17075819,3
-57.954712,75.89095,-29.01392,-0.05874959,3
46.479046,-29.98489,-63.678844,-0.3439321,3
44.866047,-7.847166,-29.870222,63.373272,3
61.923996,4.3476872,-45.00354,40.626373,3
62.9789,1.9642547,-39.477036,34.474247,3
45.330784,8.443631,-52.852306,99.616394,3
65.45218,34.848465,-38.966053,33.140274,3
-2.043357,69.65107,-45.376896,16.195135,3
14.630021,-49.374928,-69.96618,10.997714,3
59.639217,40.71458,-25.963554,23.365885,3
28.529842,36.151695,-5.567572,-2.7586126,3
22.020216,-31.035284,-48.740467,46.874382,3
76.62405,1.7243986,-52.220383,-2.5809386,3
64.52867,23.687174,-31.876066,50.68442,3
29.233364,-0.33931252,-2.4702098,73.67288,3
65.54655,22.491163,-37.74183,46.513527,3
41.253292,18.058737,0.55608493,72.03797,3
55.56095,47.381714,-24.519236,44.390633,3
6.159841,1.688635,-25.855772,53.584274,3
4.246561,20.864086,-9.768721,66.16707,3
42.135914,-49.677425,-50.75442,27.27039,3
65.98089,34.712444,-40.03174,37.88101,3
10.251333,-30.269972,-18.216646,63.7315,3
54.172943,-19.082256,-68.1245,0.3979877,3
9.933319,-9.2184925,-43.34019,39.725327,3
27.310698,-27.975437,-55.37765,39.362362,3
35.56659,-11.473913,-39.015575,49.2564,3
19.810179,-20.592846,-1.0630368,77.721535,3
31.32968,-39.629612,-73.19459,3.1137738,3
23.434608,-35.58534,-68.021515,21.633049,3
21.46548,-38.059113,-67.81304,21.355314,3
20.900093,38.901947,20.990353,8.75722,3
12.30678,-56.245228,-54.36299,20.21366,3
38.066074,56.397472,-4.538293,46.72394,3
29.245644,-26.871067,-56.441,38.32213,3
26.761326,44.753563,30.043118,25.06219,3
23.544518,-31.17653,-60.670437,33.53158,3
11.357135,-20.988928,-16.09838,60.801495,3
47.62226,-28.99757,-65.18098,-2.4727252,3
9.780629,-6.694918,-40.53149,42.825954,3
10.657057,-12.233622,-48.159584,36.991577,3
73.58019,24.193565,-40.587513,9.450305,3
56.365273,-16.394608,-68.942696,1.605726,3
13.859228,-28.900248,-13.015334,70.05427,3
34.16219,26.000559,-14.1257,-11.187394,3
38.86585,-10.202161,-31.511974,55.632107,3
7.673147,-2.11337,-30.927252,48.976887,3
37.820755,-10.649492,-34.057953,53.196014,3
44.448322,-34.04391,-52.437218,28.671019,3
57.373825,4.585601,-39.98683,48.556282,3
58.582443,10.356126,-29.013468,53.342342,3
64.49361,28.286835,-32.668804,47.3997,3
24.57349,-13.911658,-20.309696,62.166203,3
23.93424,-20.102898,-33.27525,55.475838,3
45.78738,-6.4636154,-27.098635,59.88481,3
63.5103,16.267944,-37.31137,46.581455,3
40.90217,-30.778803,-69.73801,10.058211,3
35.531704,42.905792,0.16329129,-0.4347746,3
12.28193,74.62832,-29.40857,-5.836781,3
47.203136,-4.2227054,-28.880836,60.18827,3
42.612633,-32.35088,-68.95129,1.7946543,3
66.28974,49.28265,-32.830967,10.009126,3
66.541,11.099121,-47.391285,40.801216,3
62.58566,5.0838637,-45.06297,40.063572,3
55.253326,-25.790596,-59.780315,1.1402829,3
-37.48622,80.4505,-17.53565,-2.809351,3
-64.803986,24.006025,-81.13497,33.52166,3
56.487488,28.685678,-14.452532,60.785427,3
59.26897,23.290802,-20.281534,58.008793,3
11.08124,9.789561,-22.488247,35.198036,3
30.351854,-29.898113,-64.13239,25.208717,3
22.818882,2.7193038,-1.065133,72.591225,3
31.925684,-70.82048,7.152205,31.401426,3
14.525295,8.851608,-20.023468,36.20382,3
6.3490467,-41.062412,-42.375042,39.985546,3
-47.14456,82.25712,-49.766483,3.356743,3
54.544,34.119373,-11.800737,63.111927,3
61.632534,25.903164,-21.248693,58.522285,3
-4.033755,-61.738953,-7.707742,38.888676,3
37.559586,48.71103,1.1623938,51.42695,3
-20.429707,66.71599,-103.89462,3.932989,3
37.548183,-10.892604,-27.334538,56.20769,3
28.110779,22.198343,-59.236076,-18.209312,3
48.1297,48.492077,-10.978504,52.14413,3
-16.880396,88.0328,-50.419857,-10.044401,3
0.68497944,71.37364,-78.6676,-0.95113164,3
20.513973,-56.43028,-50.572205,21.577473,3
17.163843,-56.359814,-43.019222,26.422329,3
52.859596,-21.741219,-34.364937,6.9426303,3
62.826782,-5.309655,-40.194794,-11.052939,3
28.473068,-7.082087,-12.252162,69.36852,3
37.40523,-24.116987,-43.910103,-11.921268,3
22.616882,-2.7421649,-6.552289,74.7396,3
23.958414,-39.446877,-71.15663,15.206271,3
22.095886,-2.1105711,-5.7306314,75.11021,3
37.917534,-28.326265,-50.348686,-8.348664,3
23.454128,-38.778706,-70.686806,16.570433,3
62.203213,-10.035651,-40.647312,-8.750372,3
27.822687,-6.162895,-10.67198,70.90911,3
19.448072,-53.932274,-42.494663,29.544,3
46.14459,-26.820807,-42.041615,12.891068,3
7.0920367,63.178036,-71.0936,-3.1977112,3
-21.925488,89.74157,-56.18977,-9.8221245,3
22.046099,-55.16356,-50.02724,23.093567,3
23.395842,30.936766,-66.51038,-15.9830265,3
39.58355,-9.350013,-26.287468,56.70306,3
44.453907,49.996597,-6.8013287,51.16637,3
36.437153,48.59183,2.7699044,51.00313,3
4.4049344,62.897232,25.051332,34.11238,3
61.549587,25.791918,-22.001118,57.9139,3
0.19461839,-65.64529,0.84431714,34.046005,3
5.97296,-40.105904,-40.970707,42.24503,3
55.386383,33.54037,-12.536836,62.50888,3
-49.634407,77.20869,-57.623363,22.698483,3
26.939686,11.913704,4.6670504,70.03765,3
15.184789,8.614853,-19.575426,36.398285,3
43.67761,-68.15745,3.1870482,40.777164,3
11.712176,9.709935,-22.155827,35.459282,3
26.423811,-31.271547,-63.527706,24.842184,3
59.03701,24.215776,-19.668367,58.473164,3
55.916237,29.270472,-13.383958,60.92056,3
-75.71173,21.824495,-78.61279,15.39911,3
-24.02603,81.49634,-10.254328,-1.6189743,3
60.109863,1.3373461,-45.852707,38.812477,3
63.340412,3.798709,-52.836525,38.639282,3
52.80692,-26.946623,-60.98713,0.8210291,3
41.91929,-32.91295,-70.50936,2.5294993,3
62.33961,54.07639,-30.8109,7.487144,3
-2.9148574,78.44953,-38.300644,-2.0153759,3
47.231724,-4.138768,-28.818611,59.911644,3
62.891903,15.120502,-38.145153,44.550472,3
45.659668,-6.5732,-27.13145,59.990192,3
40.073395,41.745407,2.0209148,0.8090908,3
28.648567,-42.211807,-70.936745,3.3605397,3
23.85765,-21.402187,-35.295296,54.92285,3
23.914228,-14.759213,-22.005062,60.693317,3
64.47213,23.54912,-32.751022,48.822136,3
58.64933,10.914919,-28.428139,53.644646,3
57.938168,6.044981,-37.724884,49.530746,3
37.930286,-10.4913225,-33.749977,53.68678,3
44.228268,-22.25104,-49.72867,28.51099,3
41.586327,20.704636,-10.263811,-10.00318,3
7.3183513,-1.3654549,-29.938972,49.34081,3
38.967762,-10.334166,-30.440891,55.65912,3
10.445806,-11.23106,-47.020668,37.39504,3
14.999266,-27.34583,-10.548495,72.30402,3
55.489357,-17.59723,-68.37123,1.1196384,3
72.56027,17.760176,-38.1635,10.1263275,3
43.026398,-33.463085,-66.94135,-3.9911642,3
12.768633,-20.429659,-13.145863,64.51456,3
8.665081,-6.031407,-39.247017,43.230156,3
25.305813,-30.212185,-59.88694,32.96516,3
26.768383,40.269684,29.648405,23.23273,3
28.168865,-27.50565,-57.264324,38.225227,3
35.99422,56.561768,-2.168868,46.12405,3
14.881112,-48.801006,-61.88622,18.435675,3
24.447657,39.928116,26.495338,16.92958,3
24.672276,-29.975878,-59.616657,35.534504,3
31.251387,57.681423,2.694689,44.535763,3
30.981104,-25.896425,-55.4531,38.49505,3
32.75021,-39.044556,-71.93925,1.0810475,3
68.17296,4.5371127,-31.455578,12.702292,3
57.65894,-14.880083,-69.175964,2.6890256,3
10.958788,-13.191572,-49.260727,35.97134,3
26.42378,-28.746574,-57.50128,37.353634,3
9.541915,-7.5253544,-41.85834,41.402466,3
16.224613,-18.528772,-7.849655,70.457466,3
49.499546,-24.599058,-66.97023,-0.29847363,3
62.56287,38.887554,-34.643974,40.32914,3
44.106125,-42.43615,-52.053696,28.243523,3
38.311085,-10.289384,-32.846886,54.469368,3
39.083805,-9.967733,-29.528408,56.119404,3
26.483034,31.35686,-22.123722,-9.940302,3
58.60849,9.716803,-29.627264,53.013397,3
57.48467,4.549613,-39.88121,48.202873,3
25.032877,-6.3708377,-9.564651,70.2193,3
24.077982,-18.87491,-30.999971,56.20423,3
24.780508,-13.084971,-18.379087,63.95461,3
45.965805,-6.2552533,-27.159796,59.433388,3
13.978976,45.197865,-21.40807,4.8186455,3
38.451138,71.213394,-22.48638,3.9079192,3
30.018215,43.92202,-2.7020013,-0.7360065,3
45.474525,-6.9748874,-27.087229,59.19159,3
57.149887,-24.572514,-58.621635,0.6379113,3
63.037663,2.3979683,-52.353622,36.952423,3
47.739582,67.892334,-28.840652,0.5186838,3
43.789066,-8.458357,-28.210138,60.204136,3
43.711365,-30.937113,-68.27255,1.2531688,3
-81.97814,22.492483,-71.91548,9.6620245,3
39.034344,-34.228863,-73.25635,3.9444942,3
35.160847,38.333424,7.222916,58.849113,3
-1.642055,48.474277,5.837308,41.61157,3
59.954937,21.29459,-20.581337,57.02821,3
56.810577,27.903833,-15.773707,60.759304,3
15.895426,8.2012415,-18.725174,36.046055,3
18.313833,-4.2459865,-8.390083,72.51181,3
31.628397,-29.674513,-64.92197,24.377468,3
47.76609,36.365547,-5.74649,64.5901,3
13.007612,9.473127,-21.250828,35.85037,3
-3.9507244,-57.54233,-11.488179,40.727303,3
-1.7753222,23.098158,-37.228302,34.143394,3
61.963932,22.88752,-24.70898,55.46937,3
56.80967,31.67494,-14.683427,62.058044,3
5.227956,-42.44797,-44.401375,38.31672,3
49.753815,47.40376,-13.253302,51.47624,3
34.716972,13.064809,-49.037308,-21.060606,3
-10.76212,61.968884,-98.73094,-1.0395035,3
39.22209,48.361618,0.0419255,51.847507,3
61.721794,30.5111,-26.69517,49.80887,3
28.029808,-33.52318,-53.010494,16.7308,3
14.944107,-58.418743,-44.402832,17.932295,3
15.847262,18.781094,4.3120036,75.353546,3
16.93834,-60.052814,-50.748356,17.91767,3
21.866192,39.666702,-50.24423,-12.340621,3
23.39134,-40.85068,-71.78915,12.28588,3
18.966259,2.0457895,-4.2290573,75.88003,3
24.40633,-4.9270163,-9.455424,72.43808,3
62.647045,-0.15447137,-39.342358,-12.416326,3
8.248693,-33.270317,-37.993084,53.074436,3
27.95048,-5.4435477,-9.666367,71.47928,3
8.272919,-35.11874,-40.04973,50.15218,3
62.493126,5.583692,-40.082794,-13.822533,3
25.924797,-39.56612,-71.07703,12.312808,3
22.292395,-0.80699605,-4.540096,74.47381,3
10.95288,-63.915257,-53.109505,10.7055235,3
13.832447,52.888237,-62.678474,-6.628346,3
36.217945,-29.766129,-48.707752,16.45299,3
15.679389,12.449589,0.80109614,75.1352,3
18.607561,-56.68603,-45.293926,20.77652,3
62.69351,26.724073,-30.402136,48.29679,3
-2.0691803,56.969906,-92.062126,-5.1882615,3
40.66448,48.2064,-1.8018593,52.641426,3
51.666985,45.59961,-14.925994,51.129883,3
38.710773,5.180218,-40.31641,-21.989414,3
56.13275,32.693222,-13.041366,62.22914,3
4.112802,-44.1332,-46.224754,36.609135,3
-3.0568676,25.589825,-39.453384,35.578465,3
4.721314,-38.89229,-33.16351,49.387054,3
61.789364,24.554384,-23.443502,56.225765,3
46.74024,36.830685,-4.127243,64.20467,3
33.647007,-29.124249,-65.14883,24.090889,3
12.36414,9.66534,-21.799793,35.76781,3
15.602642,8.378708,-19.089102,36.138714,3
15.7403145,-10.554047,-13.884686,69.07681,3
57.450203,27.183102,-16.43849,60.232773,3
59.93533,21.684755,-21.365095,56.36945,3
-12.863261,78.942406,-2.4707115,3.5369775,3
38.395386,-34.23249,-73.34855,3.0087378,3
-77.11194,21.561317,-76.221695,13.59228,3
35.51262,41.186413,7.6835313,56.790928,3
56.96137,60.438526,-29.611006,4.993017,3
44.927128,-30.453396,-65.833626,0.06930952,3
43.561485,-8.642589,-28.033674,59.611366,3
59.73107,-22.790377,-57.313946,0.68451,3
63.67415,3.2569473,-52.256092,38.100597,3
22.602446,46.36795,-8.777789,1.3488934,3
45.442783,-6.769676,-26.73323,59.54192,3
45.97061,-6.081568,-27.713621,59.44093,3
56.178547,52.7229,-24.213947,19.404083,3
9.081946,50.4112,-28.110823,9.166909,3
24.817595,-11.837681,-17.08326,65.896965,3
23.841167,-17.882706,-28.30507,57.27403,3
27.885294,-2.5651271,-4.9311237,72.49311,3
55.364296,1.1102555,-42.12127,47.31143,3
58.46353,9.150076,-30.460445,52.87248,3
39.078537,-10.173205,-30.037209,55.89745,3
13.298311,46.261578,-42.250347,-0.17065018,3
43.606052,-46.503014,-52.02367,28.517746,3
60.684498,41.263256,-32.483696,41.270332,3
38.1958,-10.411126,-33.247826,54.000935,3
9.800476,-8.346477,-42.59598,40.629093,3
26.503258,-29.549257,-58.049786,36.491795,3
50.732117,-23.043564,-67.78285,-0.027345754,3
14.058466,-19.754663,-10.891222,68.20349,3
58.647472,-13.322271,-69.83837,3.4950967,3
71.235466,10.860816,-35.372654,11.087474,3
11.369411,-14.131782,-50.239468,35.357178,3
31.964941,-39.523716,-73.0592,2.7733047,3
31.278818,-25.577486,-54.43122,38.152534,3
33.344624,57.17828,-0.0942947,45.228245,3
25.388138,-29.34228,-59.143734,36.306236,3
25.507385,41.303722,28.306171,20.525976,3
12.6161175,-51.236366,-58.65028,17.129055,3
22.00328,-39.763916,-71.45125,14.57617,3
24.177109,-31.106752,-61.19501,32.04603,3
22.503466,48.142708,24.910662,39.38294,3
23.501644,-37.54476,-69.62395,18.608852,3
39.807545,-15.231927,-50.417557,36.105984,3
23.175724,62.884785,9.45543,41.924675,3
37.258736,-10.878248,-35.10734,52.23513,3
48.66779,-9.065975,-48.48107,27.470432,3
40.350292,56.111774,-6.812847,47.07924,3
10.547842,77.229385,-53.743866,-13.084343,3
39.432407,-9.518801,-28.149614,56.771797,3
29.707193,-22.632128,-48.88461,44.06014,3
10.607563,-17.454458,-54.971786,31.448933,3
65.199326,-4.900426,-69.356064,10.601114,3
48.982048,-12.77121,-21.075268,19.949932,3
37.49367,-37.05378,-69.08588,-4.3758206,3
9.431945,-21.083702,-21.53384,51.9888,3
10.870709,-5.5858097,-37.66469,45.500557,3
23.66515,-22.600845,-38.05583,54.05527,3
25.875315,-6.9824452,-10.274634,70.362434,3
57.846394,7.3441153,-33.583385,51.52223,3
36.210648,11.420234,2.102767,73.22547,3
56.051613,3.4291737,-38.45996,48.80495,3
71.894455,13.968884,-51.62559,29.144108,3
47.720547,0.51285285,-43.870636,85.201324,3
70.131226,-11.174131,-54.301785,-1.2490609,3
41.74113,-33.45132,-70.93214,3.0122201,3
73.307236,26.66832,-39.832188,17.197401,3
-10.652235,81.70795,-42.2575,2.761353,3
46.791866,-4.406152,-28.67979,59.779472,3
