z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,label
0.8937758,0.42688543,-0.42075616,-0.38487482,-0.96960825,0.8698654,0.06990349,0.91998315,0.050620984,0.9922639,-0.43680054,-0.2769539,0.31021518,0.38412914,-1.0189668,1.0267488,-1.4034433,0.45482996,0.119234025,-2.0103242,-0.15262225,0.18765438,-1.9594178,0.35042065,0.2007491,-0.47777453,0.22493705,0.54022175,-0.21910176,1.2827139,0.06979218,1.8323886,0
0.60058933,0.4035333,0.67172354,0.026937187,-0.54467535,0.37147585,-0.26638404,-0.83198845,-0.07110654,0.5398642,-0.21511585,-0.49241057,-0.6782414,-0.10251937,0.14072926,1.309619,0.4202308,0.26349786,0.9697013,-1.8855406,0.8785645,0.40760902,-1.095551,0.10328808,1.1947646,0.5413339,0.20375636,0.7050539,1.0964112,-0.6574152,-0.3751644,2.1780903,0
-0.6834624,0.16182727,0.06120988,0.3472497,-0.23419389,-0.22089899,-0.039155006,-0.21540934,-4.18349,0.04372704,0.7926847,-0.43161115,1.4178029,-0.44628906,0.9486441,-1.2473007,1.0380899,0.18792596,0.3219853,-1.0866522,0.29862028,0.9840782,0.1133616,-1.4861758,0.020690031,0.71403277,-0.019455213,-0.84338844,-1.0436893,-0.444072,1.0141826,0.27516726,0
-0.66599005,0.5299017,-0.38815242,0.4710557,-1.3852167,0.31081766,-0.47429955,-0.032993235,1.0578051,-0.013327032,0.4467402,0.5439801,0.77369773,-0.007035896,0.8073468,0.48655498,-0.61999327,-1.92217,-0.26691088,-0.8623634,1.1298642,1.8387766,0.3917974,-0.028602466,-0.027852833,0.64664084,1.1774557,1.0518471,0.94972086,-0.1731927,0.111137,1.5924609,0
0.7110288,-0.16145104,-0.97600275,-0.692664,0.51650727,1.1327362,-0.6786299,0.16246063,-0.5499006,0.22494435,0.28980973,-2.065161,-0.24857628,-1.5664624,1.2260916,0.2631986,-0.0709994,-1.049567,-0.4339782,1.3243586,0.83708715,-0.96271604,0.07052702,0.77068305,-0.06285702,0.5259578,1.2098067,-0.676129,-0.33300704,-0.6937649,1.981873,-1.2305992,0
0.023902893,1.2623755,-0.716647,-0.17825721,0.65522516,-1.1620898,-0.49059412,0.43707055,-1.4895604,1.1002045,0.14411426,-1.9688289,0.7901099,0.1550136,-0.26928222,-1.0809686,0.25734487,0.75893396,-0.4318376,-1.1449635,-1.431241,-1.4409839,-0.29924458,-0.11523386,-0.3310397,0.9466026,1.2283144,-0.69383353,0.6143451,-1.0928459,-1.0051043,-0.47796476,0
-1.398358,-0.44998676,-0.5944731,-1.2273482,1.5742403,-0.9022863,-0.72358674,-0.24521649,1.7658647,0.5954482,1.3438889,2.7881386,-1.0015033,0.8237489,-0.06510843,-2.6224477,0.2871336,-0.586851,0.8104572,1.1290859,-0.5040385,-0.7529601,0.023107458,-1.0353705,-0.9883322,-0.9043889,-0.9115593,-0.510219,-0.678426,-0.7929565,0.2953412,-1.4972566,0
-0.36365834,0.202369,-0.19564846,0.5438569,0.7681573,-0.24600942,-0.8475603,-0.2543122,2.6058793,-0.7763535,1.5663689,1.818233,-0.45098925,1.1390951,0.30693096,-2.6171923,-0.60895544,0.854306,-0.79645467,1.5488882,0.49411297,-0.35839224,-0.13847348,-0.7420815,-1.5662067,-0.64336926,-1.2355838,-0.19016132,-0.7455481,-0.6832122,0.90297973,-0.9850275,0
0.16440201,-0.4960629,-1.0782955,-0.57993424,-0.17445695,1.4152794,0.1018293,-0.8896611,1.7070061,0.8863707,1.4802235,0.54646623,0.30966985,0.5510606,-0.7722192,1.4878162,-0.5058407,-0.5343795,0.960135,-1.0542129,-0.29689842,-0.8632059,-0.3975322,0.24871013,0.41387564,0.79669833,2.1620624,-0.6467402,-0.8460871,-0.22589129,0.7158054,0.2999785,0
1.3805481,-0.58401364,0.12812966,1.9946908,0.5913633,0.49636042,-0.9813166,-2.6837997,-0.87754995,0.28429714,-0.7277905,-0.53866845,0.52759016,0.8132546,-0.20034945,1.1590731,1.1413735,-0.90575856,1.0741631,-2.025645,0.19109614,0.104156926,0.68553793,0.24067636,0.3751991,0.6891954,-0.6495667,0.90019447,-0.683166,-1.6650591,-0.28781682,1.7837585,0
-0.7065308,-0.46149516,0.2817939,0.2691333,0.08035486,1.7422295,1.2145778,-0.91857374,0.22169185,0.42859048,-1.0961108,-0.64786017,0.10684474,-0.6872095,0.6358904,0.87981004,1.0916607,-0.05816441,0.40334755,1.5260762,-0.01715748,-0.37492093,-0.8426917,1.8317508,-1.2532837,2.6829925,1.1133355,-1.5041071,0.6343988,0.39739525,-0.40322074,-1.4875542,0
0.77764165,-0.8627963,-0.71091276,-0.5905531,-1.5447097,0.4724902,-0.8095252,0.5475242,-0.47412577,-0.08660259,-0.8776284,-0.5381092,0.91231465,-0.4616721,0.25374937,1.0582017,-0.16744944,0.009644866,0.3221216,-2.3232222,1.6934732,-0.5089773,-1.1121423,0.3751132,0.273205,0.7242195,-0.48512584,-0.04693461,-0.6218023,0.054921668,-0.19340828,2.0696323,0
-0.5335638,-0.4603759,-0.22747724,-1.455828,0.0261201,0.7217457,1.0800242,0.99878526,1.7520536,-0.8481654,1.4941946,1.6341668,-0.8065446,1.8534653,-0.43657264,0.679051,0.16057932,-0.064732134,0.9075659,-1.3725075,-0.69366753,-1.7024218,0.5247675,-0.71943384,-0.24837953,-0.7804103,1.3673943,-1.8678873,-0.2585382,-0.26434794,0.8361461,-0.9543249,0
-1.0819325,0.6644032,-0.98338675,0.6332119,0.11506652,0.8586972,0.051827043,-0.83965796,0.7152496,-0.7326984,-0.029329166,1.1113896,-0.08880592,0.31919223,1.0116224,0.6151092,-0.26718807,0.79423594,0.5922537,-1.2153463,-0.16395375,1.4868475,1.1654282,0.081881806,1.4260272,1.4206927,0.7053445,0.8813459,-1.6822472,-0.25388354,-0.6313134,1.380418,0
-0.16275683,-0.8318401,0.55153364,0.15045756,0.58258975,0.76047313,-1.3248888,-0.42195168,-1.432463,-0.82164055,0.7173934,1.6611958,0.5228165,0.3883016,0.38956112,0.011912018,0.4156806,-0.13724995,-0.036225133,1.3967886,-0.23274858,-0.25221506,0.67369354,0.90670323,-0.9600953,0.4674642,-1.8857943,2.4610944,-1.3834352,1.2081878,1.22614,-0.12909742,0
0.3294006,-0.15027499,-1.1539516,-0.49747574,-0.5035499,0.06002231,-0.69644034,-1.3213716,-2.1465223,-0.19526628,-0.7916702,-1.6796974,-0.67291534,-0.8329744,-0.22572312,0.22673711,0.17231324,0.21356995,1.4828255,-2.1703506,-0.96242887,-0.25853747,-0.7729065,0.16632298,-0.7963314,1.551054,-0.60561365,-0.6423864,-0.19954425,-0.23682562,-0.5568127,1.9638484,0
0.71701604,0.39289746,-0.5876718,-0.24571727,-1.6143322,0.675435,-0.14062136,2.0023494,0.62991357,-0.6298515,-1.3810126,0.5024812,0.44979057,0.6107647,0.20376381,0.74832124,-0.5336901,-0.8154359,0.55745876,-1.4166569,-1.1164805,1.331975,0.33687168,0.25597274,-0.32503396,-0.046150297,0.3803051,0.7492689,1.2919766,-1.2861346,-0.20449421,1.6763496,0
-2.162693,0.15004832,1.4704599,0.41618535,-1.326371,-2.1223013,1.7177936,1.268632,0.0991848,1.541399,-0.924251,2.4598618,-1.6042883,0.94433105,-0.33059204,0.68483955,-1.1300975,0.026909038,-0.644153,2.674955,-0.33986273,0.79743534,-0.72065496,-0.031026863,1.4986887,-1.5760823,-0.7931668,-1.2680676,0.40323955,0.030113459,0.58865625,-1.640562,0
-0.67275584,1.5365906,-0.20055953,-0.014569592,-0.25666222,-0.16596024,-1.0459654,0.64624625,2.2701216,-0.8474973,1.0183057,1.8946372,0.1683678,1.2548194,0.119133666,-2.45324,-0.46763146,-0.18163268,0.3675604,1.5347097,0.6052601,-0.599231,-1.6969589,-0.6574295,-0.85540193,-0.5719445,-1.7182362,0.2962151,0.44230795,-0.3419552,0.80838346,-0.9976468,0
0.52788734,0.80176246,0.19761051,-0.15817693,-0.057599038,0.12748967,-1.1595479,0.40821752,0.22439191,-2.027184,-0.4180839,-0.13370736,-0.50886095,-0.22818297,-0.2864894,1.0047048,0.52753294,-0.96417224,0.85308754,-1.6716747,0.48654446,0.7782605,-1.2258584,0.2405864,-0.23148578,0.7192024,0.4483676,0.87085444,-0.47564626,1.784882,-0.4995423,1.737588,0
-1.1012002,0.2658565,-0.69260275,-0.43635795,-0.80323666,0.037206255,-1.1574562,-0.016495049,1.4078144,1.1664577,0.63123876,2.8077178,-1.0615373,-0.10825655,0.023957161,-2.0231216,-0.58818334,-0.8636175,-1.4597796,1.6624663,-0.45041654,-1.0682952,0.5918933,-0.27854255,-0.99294925,-0.042699352,-1.1448451,0.5170369,-1.2936571,0.660758,0.76006824,-1.6198797,0
0.20857747,1.41783,0.5753693,0.45069653,-0.31057578,0.24038763,1.017178,0.6854894,1.5842484,-1.1882049,0.8983183,1.5641645,1.2096819,1.5818341,-0.2880556,0.71493614,0.595951,1.2142781,0.2155124,-1.9586692,0.8088709,-1.8297628,1.9735992,-0.3602641,1.1956513,-0.94314957,2.0433257,-1.1795702,-0.16797483,0.6983869,0.8282734,-0.11698642,0
-0.07890834,0.2366394,-0.57758564,-0.8531398,0.7515871,1.6392759,-1.6121835,-1.2508469,0.9702304,-0.7834678,0.84141207,-2.1560225,0.359847,0.5528329,0.55802906,-0.45204976,0.30330354,0.8418075,0.4720796,-0.31002626,-0.33657315,-1.0612439,-0.10595277,0.8855878,-0.8340231,-0.047473133,1.2080564,0.5173414,0.16611461,0.124176145,0.91985655,-1.0748186,0
0.8723873,-0.28232953,0.96421826,-1.0134375,1.0174654,1.4877955,-0.7142942,1.0721991,1.0320516,-1.5754126,0.9910009,-0.39745092,0.22364134,1.5169642,0.45960295,-0.88142884,0.18914858,-0.58113223,-1.8395352,-1.6332238,-0.12119511,-0.90537494,-0.6692555,-0.6329284,0.24555226,0.17995101,1.9289105,0.22516203,0.43833685,0.60036445,0.29634982,-0.9484059,0
0.96281147,1.5032337,0.37093443,0.86625683,-0.18140134,4.2304397e-05,1.2615712,-0.5531165,0.9376583,0.567172,-0.032030247,-0.25935602,-0.5735507,1.1395226,-0.2965782,-0.17311527,0.7148665,-0.1397657,-0.05724843,-1.5666654,1.2976073,0.3621856,0.21494299,-0.91628134,-1.732657,1.6279194,1.4024882,-3.1262722,2.0610397,0.58556044,-0.20333198,0.5414783,0
1.0382245,-0.39527184,1.2698704,-0.69401777,1.7839036,1.4572594,0.158939,-0.03472562,0.58715,-0.32303914,-0.5891773,1.1414819,1.0073413,1.6973464,0.43071282,-0.11043632,-0.17495371,-0.89905363,1.3058228,0.028846467,1.3962581,1.5674417,0.002485983,0.010528356,-0.074932754,0.33328587,0.44336304,1.8277175,-0.07494688,0.047516156,-0.75728136,1.3325895,0
-1.4502907,0.37032253,0.28742117,0.28500473,0.67092144,-0.07952729,2.0054376,-0.55500937,0.95819867,0.027949458,0.8104679,2.7692544,-0.6792499,0.63967156,-1.2037386,1.1050742,-0.32318568,0.70522493,-1.0721384,1.7425255,-0.6225915,0.71003187,0.84806216,-0.3045802,0.25882098,-0.13829477,-0.8335172,-2.207795,-0.5602738,0.42757422,-0.013604887,0.043125577,0
-1.1810831,0.2694665,0.38244098,-1.5243342,-0.2456071,0.26885664,1.6114842,0.4944575,1.5725347,1.2542915,1.5168482,1.8174083,0.39556196,1.7953026,-0.95852137,1.0047164,-0.9177105,-0.9028268,0.30327457,-1.231023,0.9908455,-1.9818529,0.451786,-0.67067087,0.5557016,-1.0876124,1.3170037,-2.0497665,-0.8933479,0.8204853,1.114422,-1.0195897,0
0.008592054,-2.0722675,-0.64460903,0.08730985,0.06033553,0.32722867,0.5547094,-0.23655152,1.0055473,0.24625832,0.91074514,-0.09491986,-0.023665084,-0.009713113,1.1133491,1.0310649,-0.6802013,0.21795397,-0.0041923523,-2.3173678,0.3756348,-1.3532274,-0.18947294,-0.3266399,-0.42712075,-0.51893836,1.2872416,-0.8673356,0.012717247,-0.7724462,1.3364034,1.1750131,0
-0.03935404,-0.021766273,-2.6264603,-0.34046775,-1.5737727,-0.3528908,-0.9019401,0.2480756,-0.60891724,0.6244552,-1.110606,-0.034960188,-0.8365791,-0.39716208,-0.28443262,0.61671305,-0.33779967,0.21613306,-0.69834,-1.7145371,0.4407579,0.81536204,-1.0149168,0.1169682,-0.62697995,0.746978,0.6312509,0.85603845,-0.1952303,1.2755449,-1.1875908,1.4178843,0
1.5063217,0.8604355,-0.38770634,-0.9556327,-0.08040096,0.7852502,-2.6829708,0.6956291,-0.7891258,0.67753685,1.1944811,-1.6756572,-1.1784862,-1.5614679,0.010680953,-0.16399021,0.5563056,-0.6935541,-0.10164262,1.4368365,-1.1086779,-0.49940866,-0.35482022,1.3620335,-0.20922127,-0.042187467,-0.23797444,1.9322912,-1.1430185,-0.48771518,0.935477,0.6293678,0
-1.4882158,-1.185713,-2.328596,-0.49126655,-2.007411,-0.035422266,0.50054693,-1.119714,1.3779566,0.16478191,0.06819315,0.6966261,1.1091781,2.726198,-1.6213351,-0.8494453,-0.14270005,-1.4218217,-0.5944685,0.46644253,1.0086015,0.63372105,-0.8721038,0.86635494,0.5759586,-0.11747818,-0.24843529,-2.071438,0.48078024,1.0221298,-1.7063768,-1.5958544,0
0.14605576,0.5115478,-0.26491898,-0.3271319,-0.71383303,0.14130996,1.1652702,1.3266269,1.6845322,0.30537862,1.3815482,1.7324973,-1.3162891,1.6378784,-0.41376698,0.97187066,0.53805417,-0.31993067,0.29462227,-1.7688782,0.43133998,-1.6421773,-0.7211498,0.08678648,0.3883593,-0.9391696,1.3853875,-1.6508178,-0.09202853,-0.7688257,1.2136124,-0.08067873,0
0.06704856,-0.82387173,-0.8905114,-0.16471247,-0.13824688,-0.8919239,1.0325367,0.14560461,0.2738514,0.028694317,0.8044452,3.2333786,0.1119656,-0.15648341,-0.45513478,0.9417433,-0.13562535,1.0334524,-0.18843198,1.4880992,-0.86995846,0.31911585,-0.7630419,0.50072706,-0.60170096,0.78301847,0.7410196,-0.13874382,-0.7620386,1.3236424,-0.5025855,0.24405698,0
0.52850175,0.37317663,0.19601038,-0.27413327,-0.18352655,-0.05693847,1.673935,0.20858143,1.0299402,-0.4024348,0.7728066,2.7378027,0.33117253,-0.2260662,-0.15948549,0.7272444,0.8849225,2.0995176,0.45323795,1.3263472,0.032241292,1.8510399,-0.3858274,-0.47745022,-0.020506456,0.720598,0.77144563,-0.7035264,-0.2670257,1.2748876,-0.381365,0.6767751,0
-0.80478144,0.9556618,1.327147,-1.2666914,-0.30900756,0.026787758,-0.98118603,-0.00805375,1.3418217,1.6709486,0.72508955,2.5231013,1.0310943,0.3735915,0.0006428063,-2.4289448,0.5465222,0.5078845,-0.31000903,1.9730057,1.1091305,-0.6895383,1.4911636,-0.35317367,-1.2653039,-0.56908894,-1.4607862,0.5099518,-0.35223788,0.054504145,0.9118695,-1.7695792,0
0.38056308,0.71824145,0.5071802,1.1702912,-1.0722736,0.23265386,0.29044333,0.8392239,0.15573774,0.73130023,-0.45957178,0.8801702,0.6768603,0.7797534,0.6792619,1.0168803,-1.3056152,1.3969374,-0.2225157,-1.1706338,1.1728255,1.8736264,1.0313212,-0.9865426,0.7407544,-0.54476094,0.32260385,0.9140554,-0.26625857,-0.28943986,-1.4809487,1.5067979,0
-1.7911189,0.6677106,1.6906148,-0.84278965,0.63749695,-2.3047762,1.7555773,0.86137193,0.38712102,0.25286952,-0.20654023,2.162417,-1.0062418,0.0066791326,-0.08471508,1.150837,-0.2453244,0.5332006,0.67458713,2.693904,-0.008385345,0.7777968,0.41767043,-0.72551817,0.3062315,-1.4495535,-1.2297789,-1.6387677,0.15091647,0.7347991,0.54425997,-1.0506998,0
1.5060768,0.800727,0.23319337,0.42577752,0.2816464,1.6303717,-0.15989982,0.1351313,2.6244168,0.50261414,2.3604243,0.2923061,-1.1634252,0.3356692,-0.27241117,0.84179693,-0.46466863,0.16515692,-1.7850151,-0.49927863,-0.6228595,-1.2525978,0.5300471,-0.5186327,0.15461354,0.6158825,1.2967812,-0.7390667,-1.0910311,-1.290979,0.9956874,0.37272394,0
1.2831676,0.9145513,-1.1109965,0.27135164,0.82050526,-0.17736629,-0.79919016,2.447831,-0.11229886,-0.90609956,0.90961564,-0.32798797,0.18630934,0.8020135,-0.5310167,1.346669,0.8641952,1.7698706,1.1700133,-0.56860244,0.6934916,1.8349292,-0.20609455,0.7543183,0.5067258,0.9306406,0.3393089,1.4881437,0.8851322,0.28395426,0.053735174,1.9421442,0
-0.064811766,1.1411946,-0.72929406,-0.3808025,1.215145,1.1352179,-0.20341423,-0.63564754,0.7391205,1.9239465,-0.010686867,0.8051367,1.3408344,0.69194424,0.5884773,0.6937896,2.6146677,-0.44538426,-0.65455717,-0.6651985,-0.12161961,1.501918,-0.4829319,-0.03623379,-1.0303286,0.4371456,0.6788639,1.4409395,2.051562,0.7861317,-1.2811424,1.4732352,0
-1.2011607,0.62633884,0.8825427,0.3768229,-1.0995011,-0.08846682,1.8493203,-0.6701694,1.1408317,-0.28925318,0.7110456,2.574791,-0.0077272207,0.7063632,-1.2174125,0.95238614,-0.43495077,-0.8676498,0.683148,1.204765,-0.59780294,1.0616702,0.77778286,-0.7175272,-0.22967307,0.24948904,-0.2922755,-2.139163,-1.1557312,-0.35427392,-0.35200506,0.43796355,0
1.2506925,1.405022,0.039506733,-0.31249228,-1.2353716,1.361527,-0.7665932,-0.31235403,-0.4447961,-0.8651911,-0.19390231,-0.6079946,1.2722156,-1.0194323,-0.012751982,1.4547579,-1.708479,0.16674648,0.720686,-2.2446992,-0.45804074,-0.23394397,-0.6255632,0.31069237,-1.0556982,0.3984905,-0.2728225,0.27635765,-0.3268424,-0.25046092,-0.12430777,2.100068,0
-0.7179749,-1.9578273,-0.6844792,-0.43093932,0.9619932,0.18149976,-0.50854826,0.120023966,-0.48227686,-0.070837736,-0.42165554,-0.40676692,0.55561715,-0.62523377,-0.20179151,0.9565674,0.5603802,0.04411441,0.4455012,-1.6525713,-0.37558427,0.56329316,-0.62505823,0.48155048,0.07398649,0.08489925,-0.39513808,1.3392758,0.4777022,0.5505628,0.46121365,1.9581082,0
0.5632112,-0.35221758,1.0267378,0.8220589,-0.51329935,1.4698912,1.1300966,-0.87805307,0.25708956,0.48129725,-0.9467382,-0.5494702,-0.31594604,-0.5401541,0.7542529,0.8885011,0.75630754,0.68550766,0.591952,1.5522283,0.7189555,-0.30654103,1.1734284,1.8876334,-0.43573788,1.7858454,1.2493777,-1.4453405,0.84203696,0.213539,0.23300084,-1.7933283,0
0.16985852,-0.99825716,1.5540797,1.6315956,-0.044266164,-0.22749901,-0.71989113,-0.39738542,1.9731646,-1.7060497,0.93774056,2.6803732,-0.055128157,0.83103454,0.25762892,-2.528633,0.27421957,1.4086453,0.37198702,1.5702878,-0.97017086,-0.753242,0.53663,-0.742067,-1.8537836,-0.69364697,-1.277749,-0.018271,-0.83294946,0.093454584,0.95336,-1.3998879,0
-0.15850496,0.3402542,-1.5285597,0.6816949,-0.20671457,1.8925796,-0.030826673,0.28782487,1.6783832,2.323945,0.78538907,0.075275786,-0.4797978,1.2272584,-0.73850316,0.7910665,-0.2102989,-1.44544,-0.6881402,-1.1276847,-0.92448634,-0.33958924,0.79783845,0.28842443,-0.07742244,0.44479835,2.5210717,-0.82760274,-0.16351703,0.58281696,0.34294802,-0.062189884,0
-0.45000407,-0.317301,-0.10703043,-0.21608278,-0.0119060725,-1.5916903,-1.7845397,0.12484536,1.2573278,-0.38257593,2.1673756,-0.5168777,-0.29239655,0.3304644,-1.3899752,-1.755409,0.1209238,-0.482286,-0.031609587,-0.87037313,-0.84206384,-1.076823,1.5879283,-1.6838846,0.6708175,-1.4257966,1.8264838,-0.6661645,0.73033977,-0.07570133,-0.7824141,-0.56351054,0
-0.82165855,-0.62626624,0.57151276,-0.16839996,1.1118084,-2.2335827,-0.93641603,0.17406797,-2.6876698,0.19119129,1.5572326,-0.73272765,0.33533219,-0.4127975,-2.2722754,0.62004215,-0.58091855,-0.20452334,-0.94210887,0.24604696,-0.27062574,0.9103327,-0.8094912,-0.10002225,2.0426593,-1.5914778,0.8801937,-0.26210132,-0.24319856,1.3280262,-0.49230233,0.8853139,0
0.66567236,1.2087326,0.16298953,-0.00079603493,0.8154227,0.63195676,-0.76852715,0.0135762915,-1.2014002,0.7368585,0.018473633,-1.8333764,1.608202,-1.5660831,0.08442558,0.03197135,-0.38131404,1.1814866,0.22611609,1.1050464,0.4310471,-1.937861,-0.36251366,1.5352173,0.2208031,1.0178691,1.2911519,0.05346757,-0.113318816,0.11314411,0.8968004,-1.2965022,0
0.46473783,0.087731436,-0.6387719,-0.8195214,0.38286328,0.7806277,-1.5258346,-0.612118,-2.5883281,-0.34494787,1.1562696,1.1567034,0.4698624,0.4989228,0.17215148,0.07487095,-0.31488532,0.1804145,-0.67471087,0.13507016,-0.45390275,-0.61138076,-1.0482802,0.18750851,0.6792733,0.7834812,-0.6210498,2.0191104,-1.7254221,-0.08088342,1.6469977,6.900355e-05,0
-1.250867,-0.8479416,0.341529,-0.4468841,-0.86759305,-0.33954093,-0.37653434,-1.0577508,-0.0035939086,1.5521765,-0.57588744,-0.50244606,-0.84405756,-0.16082329,0.88714063,1.313744,0.25230497,-1.1723838,0.17900443,-1.6869104,-0.35752895,0.59744865,0.6651106,0.44993514,0.7653697,-0.057358474,0.18328273,0.739576,0.8678986,2.1171541,-0.16509125,1.9397433,0
0.009959847,0.95104027,-0.44860736,-0.7937947,0.26429358,0.44319153,-1.1881621,-0.6465595,1.7990457,1.2067788,0.8442138,-1.353626,-1.0250332,1.1754352,-1.2603382,0.5071713,0.24012904,-0.53165925,0.12977219,1.1918875,0.6322376,-0.5247128,0.23569643,1.6889524,0.31948084,0.13295193,-2.2487638,0.3804961,-0.45195305,0.44831735,0.22018652,0.18968493,0
1.2666239,-0.007388763,1.6540236,0.9057288,0.7605239,1.2568971,-0.1565586,1.7623994,1.5675654,-0.9598398,0.85562044,0.13211383,-0.4455698,1.3930142,0.011867762,-0.3524135,1.5544813,-1.2507118,-1.0068058,-0.90206105,-1.2182128,-0.92232704,-0.52189547,0.087637514,0.51382977,-0.85831445,2.6342676,-0.49193853,0.59913284,1.4797069,0.7971279,-1.6422163,0
0.9133697,0.02163446,0.28911525,-0.03158115,0.18677956,2.0789733,-0.29208255,-0.58762574,1.836896,0.8986882,2.079206,-0.7845889,1.5010412,-0.42729276,-0.09364727,0.93950665,0.5385222,-1.0101628,-0.01706808,-0.0785804,-0.59136105,-1.0764298,0.4766462,-0.14079684,1.8557886,0.87346965,1.037008,-0.58417195,-1.2911625,-0.613052,1.9382595,0.38963437,0
0.16547357,-0.33028448,-0.26954746,-0.7234778,0.045476053,-0.1289616,-0.56931895,0.81306684,0.87541413,0.14333776,-0.7895669,0.6878847,1.2564242,0.16267975,1.8175167,0.57733625,-0.5325066,2.2346568,0.81742543,-1.3356533,-0.15052569,1.3920251,1.2393973,0.054711744,0.31226236,0.04235536,0.69612366,1.1267103,1.1731036,0.9916029,-0.18182433,1.2505815,0
0.2834261,-0.10474986,-0.25319272,0.20688526,-0.8584002,-0.36784643,-0.024723187,0.65128666,-2.136773,0.46007243,-0.08279103,0.6880264,0.52871764,0.36562043,-0.08161983,2.077368,-0.9493781,0.0045595095,0.5412895,0.8737572,-0.42304742,0.382551,-1.1766032,1.3432744,0.7136924,0.47348872,-0.9012175,1.6077313,-0.42901766,-0.62063754,0.6041084,0.6246319,0
-0.5666011,-0.75251657,-1.9497691,1.4692461,0.07108486,-0.122244895,0.097632736,-1.0090134,0.9802327,0.9058564,-0.5880067,0.78012353,-2.2677925,0.73126996,-0.15887482,0.63715553,-0.70407003,0.20633432,0.23450765,-1.5851175,0.5513747,1.1593837,0.030832935,-0.28514075,1.0089641,0.15052503,0.8003258,0.8571187,0.35237998,-0.743528,0.29234892,1.0859596,0
0.44058138,0.586938,-0.73641473,-1.3688161,-1.8567021,-0.2642498,0.07972151,-0.5251039,-1.7449198,-0.52981234,-0.6364847,-0.50198156,-1.6008221,0.22274964,-0.008257255,1.754325,0.5794913,0.04113992,-0.00091569126,-0.020837683,-1.5187684,0.78642833,-0.34361264,1.0050733,1.1008524,0.44204217,-0.28559673,1.4774952,1.7440835,0.2293065,0.073080346,1.4478395,0
0.60027057,-0.21670242,0.12168947,-1.2918081,0.6014509,1.382021,0.20926824,-0.31377405,1.6849365,1.3761661,1.2139969,0.1251674,0.619273,-0.9986257,0.7039282,0.96942514,-0.75899875,0.65093493,0.11235726,1.4218359,1.2567399,-0.7839186,0.33026448,-0.45162684,-0.47141856,0.16288847,1.918787,-0.8971888,-0.7494904,0.0010160431,2.5476754,-0.88162184,0
-0.93642837,-0.42254376,-0.62046266,-0.6633198,-0.11431887,-1.2353617,-0.9275849,-0.0038201064,1.4240028,0.56867266,0.84559196,2.9146626,-0.08289684,0.7069705,-0.3463858,-2.6167333,-0.59881,0.925462,0.26998687,1.4967645,-0.21004489,-1.2528508,-0.101229645,-0.8140754,-0.8669485,-0.7702683,-1.0547967,-0.2496613,0.5006824,0.6406372,-0.2006714,-1.5094892,0
-0.0039834976,-1.5498215,0.44526505,1.5913897,0.5843451,1.5458951,-0.67869407,-0.5798373,0.9557692,0.33641583,1.1522114,-1.99434,-0.7738304,-0.60981077,1.222097,0.09619414,-0.22053817,-0.6294798,1.4515516,0.8015309,-0.29625177,-0.9726038,-0.13284627,0.25704163,0.38439462,0.10578285,0.6953598,-0.303464,-0.08868426,0.52234226,2.272375,-0.75565106,0
-0.9598901,1.0955105,1.3253025,0.95017666,0.5121187,0.74243045,0.62476784,0.9273414,1.2380806,0.75837016,-0.23724672,0.7604326,1.2424515,-0.6608921,1.0348566,0.26308236,0.7917087,-0.1915109,0.24986601,1.7119474,-1.054895,-0.6300423,-0.8561754,-0.015923835,0.2697407,0.49115953,2.0671928,-1.0954826,0.49456924,-1.0499159,1.4599553,-2.5981512,0
0.16554749,0.8075122,0.45933038,1.3574318,0.48765063,-1.3201036,0.6220905,0.9545173,0.8876657,-0.91302377,-0.5457302,1.6917112,1.3344201,-1.1722379,0.14190261,0.8146856,0.0688565,-0.16873913,-0.36744052,1.0071385,-0.50580305,1.4442159,0.46980882,-0.02552694,-0.1541543,1.1168164,0.74458516,0.7398191,0.17947084,-0.6983768,-0.5513525,1.1916265,0
0.84080935,0.6968385,0.36764023,-0.62652475,0.49638236,1.7379135,-1.8161955,-0.86586344,0.13678047,1.2555802,1.1729418,-2.431921,-0.99487877,-0.23185985,0.36649394,-0.22828798,-0.41487446,0.023262786,-0.96708155,-0.061836876,-0.71413463,-0.9772848,1.5238997,0.75231457,0.3570411,0.8902191,0.8156217,-0.14318842,0.13933551,-0.29859555,0.9337511,-0.6417921,0
0.13101728,0.6760677,-1.5440212,0.10636288,0.26966047,0.23522186,-0.010778755,-0.24750054,1.2551357,0.6151298,0.19392669,-0.026449166,-0.9634223,-0.5841924,1.2018306,-0.6147781,-0.22393472,0.056789584,-0.29203525,1.4542743,-0.09719629,-0.6396154,1.5363889,-0.1621106,0.056013435,-0.20320708,2.3204892,-0.6630685,0.47883767,0.11604968,1.6985478,-2.0751069,0
